item_id|status_id|serial_number|warehouse_location_id|exp_dt|value
20979|1|0769595|||68.42
20980|1|30741|2304||58.26
20981|1|04133249|2304||19.00
20982|1|08131168|2332||5.56
20983|0|08111105|2332|2018-08-20 15:07:42|92.12
20984|0|04200100|2308|2018-08-20 15:07:42|49.61
20985|1|06292612|2365||59.32
20986|1|06332706|2365||2.21
20987|1|06332704|2365||78.82
20988|1|31594|2304||74.94
20989|1|30992|2304||81.56
20990|0|06332681|2365|2018-08-20 15:07:42|9.56
20991|0|06332700|2365|2018-08-20 15:07:42|52.17
20992|1|06332698|2365||49.02
20993|1|06332674|2365||90.95
20994|1|06332692|2365||84.27
20995|1|06332675|2365||17.02
20996|1|06332654|2365||50.51
20997|1|06292611|2365||0.35
20998|1|06332657|2365||87.80
20999|1|06332677|2365||91.01
21000|0|06332686|2365|2018-08-20 15:07:42|26.05
21001|1|06332701|2365||47.47
21002|1|06332659|2365||1.53
21003|1|06332679|2365||52.82
21004|1|06332705|2365||63.46
21005|1|06332661|2365||47.64
21006|1|06332690|2365||83.06
21007|1|06332694|2365||1.18
21008|1|06332678|2365||34.34
21009|1|06332688|2365||88.92
21010|1|06342708|2365||76.60
21011|1|06332676|2365||43.83
21012|1|06332689|2365||31.63
21013|1|06332693|2365||0.96
21014|1|06332693|2365||15.25
21015|1|06332703|2365||60.65
21016|1|06332687|2365||52.44
21017|0|06332695|2365|2018-08-20 15:07:42|54.53
21018|1|06332707|2365||78.15
21019|1|06342711|2365||9.85
21020|1|06332600|2365||1.48
21021|1|06332658|2365||73.10
21022|1|06332691|2365||90.37
21023|1|06332684|2365||71.63
21024|1|06332699|2365||15.59
21025|1|06342710|2365||63.27
21026|1|00123|||78.42
21027|1|52175|2304||48.32
21028|1|52172|2304||34.70
21029|1|52173|2304||95.64
21030|1|52174|2304||19.24
21031|1|52177|2304||65.14
21032|1|07078527|2478||69.61
21033|1|9889218|2268||92.78
21034|1|9888973|2268||45.61
21035|1|9888931|2268||40.77
21036|1|9886859|2268||42.02
21037|1|9886868|2268||5.91
21038|1|05895762|2355||95.90
21039|0|9890263|2268|2018-08-20 15:07:42|21.79
21040|1|9888983|2268||97.15
21041|0|1132052||2018-08-20 15:07:42|86.95
21042|0|1149631|2326|2018-08-20 15:07:42|20.93
21043|1|12387683|2308||0.28
21044|0|1149607||2018-08-20 15:07:42|14.35
21045|1|1149625|2326||87.57
21046|1|1149609|2326||85.93
21047|1|1132055|2326||58.48
21048|1|1149601|2326||66.17
21049|1|0348612|2290||41.93
21050|1|0567276|2280||30.49
21051|1|19932|2355||9.96
21052|1|0567820|2365||1.13
21053|1|0637008|2298||14.64
21054|1|1070408|||74.36
21055|1|7398344|2356||31.12
21056|1|7398343|2356||50.72
21057|1|1165902|||20.71
21058|1|06357272|2312||81.94
21059|1|1070414|2326||2.45
21060|1|1070429|2326||85.97
21061|1|1070432|2326||49.04
21062|1|04800178|2349||23.52
21063|1|0430149004|2358||3.42
21064|1|06070001|2326||73.93
21065|1|0101509048|2326||46.14
21066|1|1070426|2326||95.88
21067|1|1070438|2326||30.42
21068|1|1070411|2326||9.55
21069|1|007418940|2478||41.69
21070|1|007418821|2478||90.52
21071|1|007418820|2478||31.62
21072|1|1079165|||23.29
21073|1|990035616|2305||22.58
21074|1|007419002|2478||22.00
21075|0|007418827|2478|2018-08-20 15:07:42|78.11
21076|1|007408573|2478||89.81
21077|1|7519156|2351||87.12
21078|1|0320499040|2326||54.58
21079|1|04280044|2298||15.31
21080|1|00833183|2291||88.25
21081|0|5200220||2018-08-20 15:07:42|35.96
21082|1|05210026|2349||90.00
21083|1|05370065|2272||63.87
21084|1|7408158|2312||89.36
21085|1|7401178|2312||81.52
21086|1|0321549047|2291||4.07
21087|1|22932|2320||64.20
21088|1|50719|||69.99
21089|1|50715|2304||82.38
21090|1|04220008|||45.34
21091|1|9889377|2268||83.70
21092|1|06330394|||80.20
21093|1||||34.43
21094|1|05470168|2356||33.35
21095|1|17312|2326||30.95
21096|0|17312||2018-08-20 15:07:42|13.52
21097|1|17312|2326||75.30
21098|1|06500017|2296||19.65
21099|1|17312|2326||45.84
21100|0|8261137|2355|2018-08-20 15:07:42|55.66
21101|1|0320439001|||83.84
21102|1|0332759041|2351||99.35
21103|1|12365261|2365||60.00
21104|0|12366980|2272|2018-08-20 15:07:42|12.05
21105|0|12363053|2365|2018-08-20 15:07:42|81.13
21106|1|12363012|2365||86.00
21107|1|12366974|2365||46.37
21108|1|12364686|2365||39.67
21109|0|008388613|2312|2018-08-20 15:07:42|64.85
21110|1|05876001|||87.95
21111|1|1205819|2326||2.42
21112|1|114705846|2356||33.54
21113|1|114705669|2352||33.44
21114|1|04814210|2351||48.83
21115|1|48008813|2292||35.78
21116|1|47|||43.21
21117|1|9934841|2356||81.86
21118|1|22022|2355||40.12
21119|1|905478927|2355||46.76
21120|1|905478824|2355||19.68
21121|1|905489069|2355||75.58
21122|1|905489088|2355||18.78
21123|1|905489045|2355||26.62
21124|1|23485|2355||18.13
21125|1|23458|2355||34.24
21126|1|0818344|2343||87.75
21127|1|8462934|2343||15.95
21128|1|8462874|2343||6.92
21129|1|8422603|2343||81.94
21130|1|21662811|||22.19
21131|1|21683224|2332||92.13
21132|0|0818277||2018-08-20 15:07:42|58.11
21133|1|0769689|2400||45.52
21134|1|1222429|||49.40
21135|1|72619|2320||80.16
21136|1|0818280|||20.00
21137|1|38950|2355||7.63
21138|1|23499|2355||95.35
21139|0|23384|2355|2018-08-20 15:07:42|5.88
21140|1|23536|2355||97.03
21141|1|23548|2355||46.15
21142|1|28550|2355||35.62
21143|1|23487|2355||35.75
21144|1|34296|2355||87.51
21145|1|38928|2355||16.69
21146|1|905478925|2355||13.63
21147|1|235602|2355||72.45
21148|1|38247|2355||54.44
21149|1|47312|2355||59.69
21150|1|12365718|2365||14.22
21151|1|05045313|2304||0.17
21152|1|980023188|2278||29.93
21153|1|25946|2292||38.86
21154|1|25853|2292||5.23
21155|1|25981|2292||99.10
21156|1|25973|2292||78.49
21157|0|25979|2292|2018-08-20 15:07:42|42.58
21158|1|25869|2292||85.19
21159|1|25969|2292||72.89
21160|1|25589|2292||69.78
21161|1|25722|2292||4.82
21162|1|25928|2292||99.82
21163|1|25989|2292||58.49
21164|1|25982|2292||35.93
21165|1||2292||27.39
21166|1|25987|2292||15.41
21167|0|25994|2292|2018-08-20 15:07:42|12.38
21168|1|25985|2292||14.12
21169|1|1070416|2326||9.96
21170|1|25986|2292||61.84
21171|1|17570|2292||92.37
21172|1|1070276|2326||99.52
21173|1|25658|2292||19.64
21174|1|1130420|2326||83.17
21175|1|25718|2292||79.09
21176|1|25963|2292||59.27
21177|1|00342|2365||56.69
21178|1|9883433|2268||58.70
21179|1|9889079|2268||6.33
21180|1|9890177|2268||82.62
21181|1|9886699|2268||98.04
21182|1|9889465|2268||82.39
21183|1|9889662|2268||94.38
21184|1|9883750|2268||67.84
21185|1|9882732|2268||25.21
21186|1|9889104|2268||13.56
21187|1|9889139|2268||5.51
21188|1|9889102|2268||71.12
21189|1|9888807|2268||68.34
21190|1|9889965|2268||36.65
21191|1|9888863|2268||65.61
21192|1|9890657|2268||67.98
21193|1|9889707|2268||22.88
21194|1|9883416|2268||93.07
21195|1|9885343|2268||21.41
21196|1|9889262|2268||2.53
21197|1|9890046|2268||20.66
21198|1|9889428|2268||72.96
21199|1|9889326|2268||27.09
21200|0|9890563|2268|2018-08-20 15:07:42|24.92
21201|1|9888979|2268||61.98
21202|1|9890643|2268||79.72
21203|1|9883743|2268||79.64
21204|1|9890114|2268||42.46
21205|1|9889770|2268||40.28
21206|1|9889848|2268||5.32
21207|1|9889527|2268||47.11
21208|1|9889748|2268||34.77
21209|1|9886821|2268||16.13
21210|1|9889390|2268||79.08
21211|1|9890048|2268||58.71
21212|1|9886683|2268||8.29
21213|1|9886863|2268||22.09
21214|1|9890543|2268||78.05
21215|1|9886938|2268||51.07
21216|1|98960524|2268||90.62
21217|1|9888192|2268||5.15
21218|1|9888819|2268||11.69
21219|1|9881894|2268||89.83
21220|1|9890493|2268||90.08
21221|1|9888379|2268||38.37
21222|0|9870596|2268|2018-08-20 15:07:42|18.83
21223|1|9889512|2268||10.46
21224|1|9883970|2268||70.80
21225|1|9889048|2268||58.37
21226|0|9883994|2268|2018-08-20 15:07:42|39.79
21227|1|9890266|2268||47.76
21228|1|9881784|2268||18.83
21229|1|9889443|2268||10.24
21230|1|9890566|2268||51.56
21231|1|9889345|2268||47.97
21232|0|9883638|2268|2018-08-20 15:07:42|99.57
21233|1|9889329|2268||6.63
21234|1|9889824|2268||78.84
21235|1|9890482|2268||82.64
21236|1|9889090|2268||31.97
21237|1|9889536|2268||32.55
21238|1|9889665|2268||19.01
21239|1|9881706|2268||8.59
21240|0|9889063|2268|2018-08-20 15:07:42|29.90
21241|1|9890612|2268||52.62
21242|1|9890489|2268||43.71
21243|1|9890349|2268||42.82
21244|1|9890685|2268||86.05
21245|1|9888949|2268||2.29
21246|1|9889776|2268||65.12
21247|1|9889545|2268||46.75
21248|1|9886743|2268||98.67
21249|1|9889281|2268||69.83
21250|1|9889306|2268||79.68
21251|1|9889347|2268||38.77
21252|1|9889176|2268||66.80
21253|1|9886505|2268||0.54
21254|1|9883151|2268||27.21
21255|1|9890665|2268||79.38
21256|1|9889915|2268||4.02
21257|1|9889095|2268||80.01
21258|1|9889229|2268||28.29
21259|1|9888143|2268||97.92
21260|1|9889203|2268||46.42
21261|1|9881816|2268||77.91
21262|1|9883805|2268||87.85
21263|1|9886805|2268||55.13
21264|1|9886318|2268||55.02
21265|1|9889341|2268||59.10
21266|1|9886852|2268||77.79
21267|1|9890779|2268||60.61
21268|1|9888197|2268||38.06
21269|1|9883836|2268||93.53
21270|1|9886259|2268||36.55
21271|0|9889157|2268|2018-08-20 15:07:42|89.46
21272|1|9889463|2268||43.60
21273|1|9886799|2268||21.74
21274|1|9889175|2268||48.52
21275|1|9888894|2268||66.98
21276|1|9886923|2268||97.71
21277|1|9886757|2268||57.50
21278|1|9890032|2268||91.18
21279|1|9884034|2268||15.88
21280|1|9890631|2268||88.77
21281|1|9890474|2268||34.23
21282|1|9883227|2268||62.92
21283|0|9890431|2268|2018-08-20 15:07:42|84.89
21284|1|12363541|2272||23.21
21285|0|12364653|2272|2018-08-20 15:07:42|26.91
21286|1|9889210|2268||29.22
21287|1|9886655|2268||3.08
21288|1|9890113|2268||3.03
21289|1|9889747|2268||6.06
21290|1|9883789|2268||50.41
21291|1|9888888|2268||28.91
21292|1|9889632|2268||0.62
21293|1|9890648|2268||5.38
21294|1|9886798|2268||78.64
21295|1|9889938|2268||88.20
21296|1|9886588|2268||31.11
21297|1|9889118|2268||9.91
21298|1|9889670|2268||36.99
21299|1|76794|2326||20.23
21300|1|51|||47.83
21301|1|153050065|2358||96.03
21302|1|153050051|2358||18.75
21303|1|308050080|2358||75.97
21304|1|63962|2365||11.00
21305|1|04220001|2326||80.22
21306|1|009088881|2327||69.58
21307|1|009099218|2327||37.69
21308|0|009099223|2327|2018-08-20 15:07:42|5.42
21309|1|63964|2365||58.07
21310|0|84270|2365|2018-08-20 15:07:42|40.60
21311|1|83629|2365||54.03
21312|1|9889069|2268||7.14
21313|1|114705426|2343||40.21
21314|1|228406|2312||25.17
21315|1|500221243|2272||9.75
21316|1|9890745|2268||24.81
21317|1|46|2356||16.85
21318|1|21678019|2288||17.32
21319|1|9889934|2268||74.14
21320|1|04290020|2308||65.98
21321|1|0201339091|||7.47
21322|1|0321539025|||54.73
21323|1|241010039|2297||97.49
21324|1|30108|2365||3.66
21325|1|44473|2365||77.44
21326|1|76046|2365||34.11
21327|1|52347|2365||49.46
21328|1|08816358|2325||43.75
21329|1|9889557|2268||28.05
21330|1|9889323|2268||11.86
21331|1|12387681|2342||18.69
21332|1|83620|2365||18.51
21333|1|76792|2292||91.73
21334|1|32125|2365||28.03
21335|1|83630|2365||17.80
21336|0|52600|2365|2018-08-20 15:07:42|56.55
21337|0|14110191|2272|2018-08-20 15:07:42|89.03
21338|1|01812291|2312||16.23
21339|1|52709|2365||62.78
21340|1|76810|2292||4.77
21341|1|83633|2365||29.01
21342|0|81775|2365|2018-08-20 15:07:42|87.63
21343|1|83622|2365||20.99
21344|1|48041|2365||2.60
21345|1|81771|2365||59.68
21346|1|4063|2365||1.77
21347|0|84268|2365|2018-08-20 15:07:42|46.98
21348|1|32126|2365||33.88
21349|0|83624|2365|2018-08-20 15:07:42|0.13
21350|1|9889405|2268||62.18
21351|0|6676|2298|2018-08-20 15:07:42|50.13
21352|1|5156483|2298||6.89
21353|1|85650|2478||11.04
21354|1|81773|2365||99.63
21355|1|83617|2365||63.36
21356|1|85818|2365||37.79
21357|1|85815|2365||85.11
21358|1|85819|2365||30.87
21359|1|85655|2292||6.97
21360|1|06070047|||37.97
21361|1|08885|2272||64.12
21362|1|08879|2272||5.91
21363|1|08893|2272||66.87
21364|1|08871|2272||30.67
21365|1|08799|2272||14.31
21366|1|08890|2272||81.57
21367|0|08894|2272|2018-08-20 15:07:42|31.20
21368|1|08876|2272||47.13
21369|1|08895|2272||16.54
21370|1|08881|2272||84.18
21371|1|08886|2272||54.53
21372|0|08897|2272|2018-08-20 15:07:42|77.94
21373|1|08828|2272||53.12
21374|1|08795|2272||49.54
21375|1|08874|2272||43.87
21376|1|08896|2272||79.71
21377|1|08877|2272||97.70
21378|1|08875|2272||52.69
21379|1|8870|2272||85.48
21380|1|12891228|2478||62.54
21381|1|12891226|2478||40.09
21382|1|38229|2355||65.76
21383|0|38963|2355|2018-08-20 15:07:42|56.75
21384|1|905478811|2355||8.79
21385|1|905489092|2355||2.47
21386|1|905489073|2355||6.42
21387|1|905489084|2355||92.17
21388|1|905489087|2355||98.39
21389|1|905489085|2355||28.71
21390|1|905489071|2355||65.14
21391|0|905489079|2355|2018-08-20 15:07:42|97.69
21392|1|905489091|2355||41.10
21393|1|905489052|2355||53.44
21394|1|905489041|2355||23.88
21395|1|905519964|2355||32.45
21396|1|905519972|2355||41.26
21397|1|905489055|2355||82.55
21398|0|905489040|2355|2018-08-20 15:07:42|4.39
21399|1|905478816|2355||2.08
21400|1|905489044|2355||45.18
21401|1|8223640|2336||41.61
21402|1|500222675|2351||8.66
21403|1|500222676|2312||32.80
21404|1|500222677|2312||46.81
21405|0|500222678|2356|2018-08-20 15:07:42|74.05
21406|1|500222674|2355||39.75
21407|1|8234729|2336||20.26
21408|1|50203|2304||51.84
21409|1|50204|2304||95.62
21410|0|50205|2304|2018-08-20 15:07:42|15.71
21411|0|09170163|2325|2018-08-20 15:07:42|72.48
21412|1|09170164|2325||25.87
21413|1|65809|2292||36.75
21414|1|65811|2292||14.44
21415|1|65813|2292||90.92
21416|0|65814|2292|2018-08-20 15:07:42|76.83
21417|1|65812|2292||29.56
21418|0|65810|2292|2018-08-20 15:07:42|12.52
21419|1|65808|2292||58.74
21420|1|658086|2292||47.11
21421|1|65807|2292||21.04
21422|1|65805|2292||5.84
21423|1|65804|2292||30.61
21424|0|65803|2292|2018-08-20 15:07:42|15.87
21425|1|009131217|2320||19.17
21426|1|009182790|2320||24.86
21427|1|2955887|||43.01
21428|0|2965892||2018-08-20 15:07:42|36.81
21429|1|2965905|||3.47
21430|3|2965899|||82.52
21431|1|2965900|||89.20
21432|1|2875761|||61.85
21433|1|2875759|||56.72
21434|1|3036079|||17.50
21435|0|3026036||2018-08-20 15:07:42|28.15
21436|1|3026044|||26.07
21437|1|3036053|||99.52
21438|0|9870827|2322|2018-08-20 15:07:42|20.98
21439|1||2322||21.33
21440|1|3510072609|2322||94.35
21441|1|3510022756|2322||34.21
21442|1|3510022818|2322||59.53
21443|1|3510011960|2322||16.71
21444|1|3510073244|2322||95.11
21445|1|3510022787|2322||29.92
21446|0|3510011929|2322|2018-08-20 15:07:42|32.17
21447|1|3510073242|2322||23.97
21448|1|3510022788|2322||91.40
21449|1|55618|2322||5.27
21450|1|9271942|2322||24.51
21451|1|9870795|2322||50.16
21452|1|3510091073|2322||64.99
21453|1|3510091086|2322||90.49
21454|1|3510091093|2322||47.73
21455|1|3510091097|2322||89.88
21456|1|3510091099|2322||13.54
21457|1|3510091141|2322||75.46
21458|0|3510091146|2322|2018-08-20 15:07:42|75.42
21459|0|3510091156|2322|2018-08-20 15:07:42|89.18
21460|1|3150091266|2322||86.51
21461|1|3510091267|2322||75.46
21462|1|3510091247|2322||16.11
21463|1|3510091285|||27.21
21464|1|3510091289|||10.07
21465|1|3510091292|2322||71.12
21466|1|3510091306|2322||84.34
21467|1|3510091310|2322||84.95
21468|1|3510091314|2322||76.38
21469|1|3510091316|2322||4.35
21470|1|3510091284|2322||58.32
21471|1|3510091293|2322||94.98
21472|1|6335|2322||97.70
21473|1|11437|2322||36.76
21474|1|06122|2322||36.85
21475|1|07812206|2304||91.48
21476|1|02816609|2322||50.68
21477|0|9470945|2322|2018-08-20 15:07:42|2.33
21478|0|604169||2018-08-20 15:07:42|33.57
21479|1|03456|||4.69
21480|1|5498401|2322||61.29
21481|1|23402|2322||10.90
21482|1|03399|||71.30
21483|1|5104195|||68.88
21484|1|709224|||5.59
21485|1|709232|||84.12
21486|1|0310187|||64.53
21487|1|31491|2322||37.91
21488|1|09197|||27.02
21489|1||2322||30.53
21490|0|19133|2322|2018-08-20 15:07:42|2.73
21491|1|07810482|2304||27.76
21492|1||2322||95.34
21493|1|02816613|2320||91.39
21494|1|07812147|2304||72.53
21495|1||2322||29.84
21496|1||2322||57.73
21497|1||2322||13.94
21498|1||2322||81.66
21499|1|0052|2322||64.54
21500|1|98125041|2322||57.49
21501|1|0058|2322||33.66
21502|0|0097|2322|2018-08-20 15:07:42|72.40
21503|1|0053|2322||68.93
21504|1||2322||20.54
21505|1|6333|||72.23
21506|1||2322||37.59
21507|1||2322||37.85
21508|1||2322||35.41
21509|1|0092|2322||82.79
21510|1|26060|2322||77.07
21511|0|15796|2322|2018-08-20 15:07:42|62.53
21512|1|9271940|2322||76.76
21513|0|0093|2322|2018-08-20 15:07:42|99.20
21514|0|0096|2322|2018-08-20 15:07:42|57.26
21515|1|11269|2322||35.88
21516|1|9471845|2322||48.11
21517|1|9770780|2322||70.87
21518|0|||2018-08-20 15:07:42|62.05
21519|1|05873984|||18.53
21520|1|38138|||44.03
21521|1|116478|2322||89.84
21522|1|137770|2322||47.68
21523|1|07810458|2322||84.84
21524|1|02820594|2365||57.21
21525|1|02816530|2365||41.75
21526|0|07810475|2322|2018-08-20 15:07:42|39.56
21527|1|07810417|2304||93.00
21528|1|03455|||80.78
21529|1|9671022|2322||37.30
21530|1|009244789|2292||33.97
21531|0|009244707|2292|2018-08-20 15:07:42|48.31
21532|1|009244792|2292||81.33
21533|1|009244785|2292||5.95
21534|1|009244696|2292||92.47
21535|1|009244788|2292||53.88
21536|1|009244699|2292||42.91
21537|1|009244784|2292||58.35
21538|1|009244787|2292||41.92
21539|1|009244700|2292||67.72
21540|1|009244704|2292||7.59
21541|1|009244786|2292||49.25
21542|1|9889704|2268||18.03
21543|1|9881840|2268||10.65
21544|0|9889686|2268|2018-08-20 15:07:42|62.72
21545|1|500223157|2322||97.45
21546|0|9890057|2268|2018-08-20 15:07:42|15.31
21547|1|9889394|2268||93.78
21548|1|9890191|2268||50.50
21549|0|9887254|2268|2018-08-20 15:07:42|44.60
21550|1|9889649|2268||31.30
21551|1|9890476|2268||60.09
21552|1|9889673|2268||0.17
21553|1|9883587|2268||59.21
21554|1|04123200|2304||18.02
21555|1|14001666|2304||58.94
21556|1|98333584|2343||8.08
21557|1|41306|2478||17.76
21558|1||2268||78.42
21559|1|756827|2268||97.92
21560|1|756757|2268||16.36
21561|1|756826|2268||19.46
21562|1|15865|2355||70.90
21563|1|38961|2355||40.88
21564|1|23557|2355||65.16
21565|1|23510|2355||16.25
21566|0|23538|2355|2018-08-20 15:07:42|9.60
21567|1|13844|2355||46.61
21568|1|114705949|2355||19.27
21569|1|114705503|2355||64.80
21570|1|114705113|2355||73.43
21571|1|114705643|2355||67.01
21572|1|905468738|2355||94.10
21573|1|13738|2355||31.98
21574|0|17013|2355|2018-08-20 15:07:42|61.87
21575|1|28191|2355||49.10
21576|1|13983|2355||31.81
21577|1|22018|2355||10.66
21578|1|23385|2355||60.08
21579|1|22045|2355||9.95
21580|1|17014|2355||2.64
21581|1|09809516|2325||27.28
21582|1|09809425|2351||1.64
21583|1|649056|2268||78.58
21584|1|05876011|||32.07
21585|1|9886417|2268||47.91
21586|1|9886675|2268||41.47
21587|0|9888757|2268|2018-08-20 15:07:42|24.11
21588|1|9889434|2268||79.07
21589|1|9886568|2268||14.52
21590|0|9883588|2268|2018-08-20 15:07:42|76.99
21591|1|9882918|2268||14.24
21592|1|9883082|2268||15.90
21593|1|9890074|2268||67.93
21594|1|9888331|2268||80.36
21595|1|9890012|2268||73.17
21596|1|9883445|2268||84.73
21597|1|9883787|2268||39.23
21598|1|9890609|2268||29.71
21599|1|9890719|2268||33.13
21600|0|9890254|2268|2018-08-20 15:07:42|31.71
21601|1|9881825|2268||16.24
21602|1|9884009|2268||52.27
21603|0|9888871|2268|2018-08-20 15:07:42|98.69
21604|1|9890505|2268||43.60
21605|0|9890118|2268|2018-08-20 15:07:42|16.67
21606|1|9889657|2268||17.17
21607|1|9889058|2268||67.93
21608|1|9889737|2268||37.56
21609|1|9883972|2268||24.63
21610|1|9889931|2268||41.01
21611|1|9889115|2268||79.65
21612|1|9889523|2268||79.37
21613|1|9889906|2268||72.05
21614|1|9890761|2268||93.88
21615|1|9888856|2268||80.79
21616|1|9889594|2268||30.53
21617|0|9889688|2268|2018-08-20 15:07:42|71.82
21618|1|9883945|2268||18.87
21619|0|9890256|2268|2018-08-20 15:07:42|33.06
21620|1|9871482|2268||49.62
21621|1|9886670|2268||34.11
21622|1|9883298|2268||2.87
21623|1|9888854|2268||3.18
21624|1|9890447|2268||98.29
21625|1|9888948|2268||22.60
21626|1|9890555|2268||61.61
21627|1|9883710|2268||5.56
21628|1|9889656|2268||27.31
21629|1|9890671|2268||32.32
21630|1|9887004|2268||26.79
21631|1|9889937|2268||91.78
21632|1|9886460|2268||43.01
21633|1|9888368|2268||95.53
21634|1|9889430|2268||48.23
21635|1|9889595|2268||6.00
21636|1|9883990|2268||79.57
21637|1|9889650|2268||47.58
21638|1|9890592|2268||48.85
21639|1|9890576|2268||50.29
21640|1|9890558|2268||27.50
21641|1|9883424|2268||9.12
21642|1|9889420|2268||95.51
21643|0|9883519|2268|2018-08-20 15:07:42|29.16
21644|1|9890235|2268||93.72
21645|1|9888901|2268||66.43
21646|1|9885940|2268||73.43
21647|1|9882195|2268||67.40
21648|1|9887253|2268||93.63
21649|1|9889995|2268||56.54
21650|0|9231301|2330|2018-08-20 15:07:42|77.26
21651|1|9231635|2330||20.33
21652|1|43749|2478||0.56
21653|1|9889586|2268||88.71
21654|1|9886578|2268||56.53
21655|1|9889483|2268||20.64
21656|1|9881231|2268||2.99
21657|1|9886995|2268||58.87
21658|1|9889646|2268||78.44
21659|1|9890511|2268||30.99
21660|1|33329|2268||44.92
21661|1|27515|2268||38.85
21662|1|38530|2268||95.94
21663|0|86313331|2268|2018-08-20 15:07:42|96.36
21664|1|86302306|2268||49.83
21665|1|17517|2268||46.81
21666|1|54614|2268||33.89
21667|1|13772|2268||15.52
21668|1|36257|2268||53.50
21669|1|10192|2268||30.62
21670|1|36767|2268||31.22
21671|1|86304974|2268||75.60
21672|1|35804|2268||96.29
21673|1|86321314|2268||20.94
21674|1|30011|2268||2.02
21675|1|86321341|2268||18.89
21676|1|86321350|2268||49.97
21677|1|86321414|2268||35.36
21678|1|33737|2268||3.39
21679|1|9886412|2268||36.12
21680|1|9888010|2268||79.86
21681|1|9888358|2268||40.52
